grid_id,lng,lat
ODI_00430,84.525,19.305
ODI_00431,84.52499999999999,19.314999999999998
ODI_00432,84.525,19.325000000000003
ODI_00433,84.52499999999999,19.335
ODI_00434,84.52499999999999,19.345000000000002
ODI_00435,84.525,19.355
ODI_00436,84.52499999999999,19.365000000000002
ODI_00437,84.525,19.375000000000004
ODI_00438,84.52499999999999,19.384999999999998
ODI_00439,84.525,19.395
ODI_00440,84.52499999999999,19.404999999999998
ODI_00441,84.52499999999999,19.415000000000003
ODI_00442,84.525,19.425
ODI_00443,84.52499999999999,19.435
ODI_00444,84.525,19.445
ODI_00445,84.52499999999999,19.455
ODI_00446,84.525,19.465
ODI_00447,84.52499999999999,19.475
ODI_00448,84.525,19.485
ODI_00449,84.52499999999999,19.494999999999997
ODI_00450,84.52499999999999,19.505000000000003
ODI_00451,84.525,19.514999999999997
ODI_00452,84.52499999999999,19.525
ODI_00453,84.525,19.535
ODI_00454,84.52499999999999,19.545
ODI_00455,84.525,19.555000000000003
ODI_00456,84.52499999999999,19.564999999999998
ODI_00457,84.525,19.575
ODI_00458,84.52499999999999,19.585
ODI_00459,84.52499999999999,19.595
ODI_00460,84.525,19.605
ODI_00461,84.52499999999999,19.615000000000002
ODI_00462,84.525,19.624999999999996
ODI_00463,84.52499999999999,19.635000000000048
ODI_00464,84.52499999999999,19.645000000000103
ODI_00465,84.52499999999999,19.6550000000001
ODI_00466,84.52499999999999,19.665000000000102
ODI_00467,84.52499999999999,19.675000000000104
ODI_00468,84.52499999999999,19.68500000000011
ODI_00469,84.52499999999999,19.695000000000107
ODI_00470,84.52499999999999,19.70500000000011
ODI_00471,84.52499999999999,19.715000000000114
ODI_00472,84.52499999999999,19.725000000000115
ODI_00473,84.52499999999999,19.735000000000117
ODI_00474,84.52499999999999,19.74500000000012
ODI_00475,84.52499999999999,19.755000000000116
ODI_00476,84.52499999999999,19.76500000000012
ODI_00477,84.52499999999999,19.77500000000012
ODI_00478,84.52499999999999,19.785000000000124
ODI_00479,84.52499999999999,19.795000000000122
ODI_00480,84.52499999999999,19.80500000000013
ODI_00481,84.52499999999999,19.81500000000013
ODI_00482,84.52499999999999,19.825000000000127
ODI_00483,84.52499999999999,19.835000000000132
ODI_00484,84.52499999999999,19.845000000000134
ODI_00485,84.52499999999999,19.855000000000132
ODI_00486,84.52499999999999,19.865000000000133
ODI_00487,84.52499999999999,19.875000000000135
ODI_00488,84.52499999999999,19.88500000000014
ODI_00489,84.52499999999999,19.895000000000138
ODI_00490,84.52499999999999,19.90500000000014
ODI_00491,84.52499999999999,19.915000000000145
ODI_00492,84.52499999999999,19.925000000000146
ODI_00493,84.52499999999999,19.935000000000148
ODI_00494,84.52499999999999,19.945000000000146
ODI_00495,84.52499999999999,19.955000000000144
ODI_00496,84.52499999999999,19.965000000000153
ODI_00497,84.52499999999999,19.97500000000015
ODI_00498,84.52499999999999,19.985000000000156
ODI_00499,84.52499999999999,19.995000000000154
ODI_00500,84.52499999999999,20.00500000000016
ODI_00501,84.52499999999999,20.015000000000157
ODI_00502,84.52499999999999,20.02500000000016
ODI_00503,84.52499999999999,20.035000000000164
ODI_00504,84.52499999999999,20.045000000000165
ODI_00505,84.52499999999999,20.05500000000016
ODI_00506,84.52499999999999,20.065000000000165
ODI_00507,84.52499999999999,20.075000000000166
ODI_00508,84.52499999999999,20.08500000000017
ODI_00509,84.52499999999999,20.09500000000017
ODI_00510,84.52499999999999,20.105000000000175
ODI_00511,84.52499999999999,20.115000000000173
ODI_00512,84.52499999999999,20.125000000000174
ODI_00513,84.52499999999999,20.13500000000018
ODI_00514,84.52499999999999,20.145000000000177
ODI_00515,84.52499999999999,20.155000000000175
ODI_00516,84.52499999999999,20.165000000000184
ODI_00517,84.52499999999999,20.175000000000182
ODI_00518,84.52499999999999,20.185000000000187
ODI_00519,84.52499999999999,20.195000000000185
ODI_00520,84.52499999999999,20.20500000000019
ODI_00521,84.52499999999999,20.215000000000188
ODI_00522,84.52499999999999,20.22500000000019
ODI_00523,84.52499999999999,20.235000000000195
ODI_00524,84.52499999999999,20.245000000000196
ODI_00525,84.52499999999999,20.25500000000019
ODI_00526,84.52499999999999,20.265000000000196
ODI_00527,84.52499999999999,20.275000000000198
ODI_00528,84.52499999999999,20.285000000000203
ODI_00529,84.52499999999999,20.2950000000002
ODI_00530,84.52499999999999,20.305000000000206
ODI_00531,84.52499999999999,20.315000000000204
ODI_00532,84.52499999999999,20.32500000000021
ODI_00533,84.52499999999999,20.33500000000021
ODI_00534,84.52499999999999,20.34500000000021
ODI_00535,84.52499999999999,20.35500000000021
ODI_00536,84.52499999999999,20.365000000000215
ODI_00537,84.52499999999999,20.375000000000217
ODI_00538,84.52499999999999,20.38500000000022
ODI_00539,84.52499999999999,20.395000000000216
ODI_00540,84.52499999999999,20.40500000000022
ODI_00541,84.52499999999999,20.41500000000022
ODI_00542,84.52499999999999,20.425000000000225
ODI_00543,84.52499999999999,20.435000000000226
ODI_00544,84.52499999999999,20.44500000000023
ODI_00545,84.52499999999999,20.455000000000226
ODI_00546,84.52499999999999,20.465000000000227
ODI_00547,84.52499999999999,20.475000000000232
ODI_00548,84.52499999999999,20.485000000000234
ODI_00549,84.52499999999999,20.495000000000232
ODI_00550,84.52499999999999,20.505000000000233
ODI_00551,84.52499999999999,20.515000000000235
ODI_00552,84.52499999999999,20.52500000000024
ODI_00553,84.52499999999999,20.53500000000024
